iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
232,1.44403541e-15,6.08680735e-01,7.06883985e-09,8.43785961e-28,4.04514179e-13,4.21513719e+14,4.79403780e+14,1.44403541e-15,6.08680735e-01,7.06883985e-09,4.21513719e+14,1.00000000e+00,1.00000000e+00
233,1.94845647e-15,8.41965519e-01,9.59606194e-09,8.43791440e-28,4.04516984e-13,4.32119234e+14,4.79403991e+14,1.94845647e-15,8.41965519e-01,9.59606194e-09,4.32119234e+14,1.00000000e+00,1.00000000e+00
234,3.30938683e-15,1.57461832e+00,1.67042196e-08,8.43791353e-28,4.04517155e-13,4.75803646e+14,4.79404243e+14,3.30938683e-15,1.57461832e+00,1.67042196e-08,4.75803646e+14,1.00000000e+00,1.00000000e+00
235,6.85395119e-16,2.68486874e-01,3.29785955e-09,8.43790760e-28,4.04517074e-13,3.91725687e+14,4.79404484e+14,6.85395119e-16,2.68486874e-01,3.29785955e-09,3.91725687e+14,1.00000000e+00,1.00000000e+00
236,6.25032373e-16,2.91726283e-01,3.13896883e-09,8.43792214e-28,4.04518007e-13,4.66737877e+14,4.79404764e+14,6.25032373e-16,2.91726283e-01,3.13896883e-09,4.66737877e+14,1.00000000e+00,1.00000000e+00
237,8.30234056e-16,3.92059043e-01,4.18229736e-09,8.43798667e-28,4.04521416e-13,4.72227127e+14,4.79405138e+14,8.30234056e-16,3.92059043e-01,4.18229736e-09,4.72227127e+14,1.00000000e+00,1.00000000e+00
238,5.05536746e-15,2.78595784e+00,2.65849929e-08,8.43800588e-28,4.04522379e-13,5.51089088e+14,4.79405188e+14,5.05536746e-15,2.78595784e+00,2.65849929e-08,5.51089088e+14,1.00000000e+00,1.00000000e+00
239,7.80019187e-16,3.20581053e-01,3.79531914e-09,8.43803032e-28,4.04523523e-13,4.10991241e+14,4.79405154e+14,7.80019187e-16,3.20581053e-01,3.79531914e-09,4.10991241e+14,1.00000000e+00,1.00000000e+00
240,4.67871008e-16,1.83315671e-01,2.25132485e-09,8.43805862e-28,4.04524910e-13,3.91808144e+14,4.79405190e+14,4.67871008e-16,1.83315671e-01,2.25132485e-09,3.91808144e+14,1.00000000e+00,1.00000000e+00
241,7.07041276e-16,3.36294231e-01,3.56847725e-09,8.43807812e-28,4.04526048e-13,4.75635924e+14,4.79405431e+14,7.07041276e-16,3.36294231e-01,3.56847725e-09,4.75635924e+14,1.00000000e+00,1.00000000e+00
242,9.06587408e-16,4.73800796e-01,4.69511315e-09,8.43808107e-28,4.04526371e-13,5.22620094e+14,4.79405646e+14,9.06587408e-16,4.73800796e-01,4.69511315e-09,5.22620094e+14,1.00000000e+00,1.00000000e+00
243,2.13620683e-15,1.09793281e+00,1.10112874e-08,8.43806647e-28,4.04525961e-13,5.13963721e+14,4.79405990e+14,2.13620683e-15,1.09793281e+00,1.10112874e-08,5.13963721e+14,1.00000000e+00,1.00000000e+00
244,5.10466254e-16,1.97182681e-01,2.44836826e-09,8.43803246e-28,4.04524481e-13,3.86279561e+14,4.79406168e+14,5.10466254e-16,1.97182681e-01,2.44836826e-09,3.86279561e+14,1.00000000e+00,1.00000000e+00
245,3.27173766e-16,1.25385871e-01,1.56644482e-09,8.43797797e-28,4.04521964e-13,3.83239378e+14,4.79406281e+14,3.27173766e-16,1.25385871e-01,1.56644482e-09,3.83239378e+14,1.00000000e+00,1.00000000e+00
246,8.15684921e-16,4.27429407e-01,4.22752714e-09,8.43791605e-28,4.04519080e-13,5.24012883e+14,4.79406382e+14,8.15684921e-16,4.27429407e-01,4.22752714e-09,5.24012883e+14,1.00000000e+00,1.00000000e+00
247,7.28383618e-16,3.29965580e-01,3.62995353e-09,8.43789800e-28,4.04518164e-13,4.53010709e+14,4.79406321e+14,7.28383618e-16,3.29965580e-01,3.62995353e-09,4.53010709e+14,1.00000000e+00,1.00000000e+00
248,3.12875351e-16,1.22889165e-01,1.50635660e-09,8.43787275e-28,4.04516834e-13,3.92773558e+14,4.79406180e+14,3.12875351e-16,1.22889165e-01,1.50635660e-09,3.92773558e+14,1.00000000e+00,1.00000000e+00
249,3.97056257e-16,1.83410630e-01,1.98869153e-09,8.43784548e-28,4.04515513e-13,4.61926053e+14,4.79406163e+14,3.97056257e-16,1.83410630e-01,1.98869153e-09,4.61926053e+14,1.00000000e+00,1.00000000e+00
250,6.88194926e-16,3.56409444e-01,3.55495016e-09,8.43781153e-28,4.04513877e-13,5.17890252e+14,4.79406154e+14,6.88194926e-16,3.56409444e-01,3.55495016e-09,5.17890252e+14,1.00000000e+00,1.00000000e+00
251,4.61703074e-16,2.21738737e-01,2.33623523e-09,8.43776324e-28,4.04511492e-13,4.80262641e+14,4.79406071e+14,4.61703074e-16,2.21738737e-01,2.33623523e-09,4.80262641e+14,1.00000000e+00,1.00000000e+00
252,1.69773603e-15,9.51827360e-01,8.97351661e-09,8.43774810e-28,4.04510756e-13,5.60645085e+14,4.79406058e+14,1.69773603e-15,9.51827360e-01,8.97351661e-09,5.60645085e+14,1.00000000e+00,1.00000000e+00
253,3.47357028e-16,1.41821513e-01,1.68749089e-09,8.43775381e-28,4.04510983e-13,4.08287443e+14,4.79406003e+14,3.47357028e-16,1.41821513e-01,1.68749089e-09,4.08287443e+14,1.00000000e+00,1.00000000e+00
254,2.81670683e-16,1.28484559e-01,1.40620903e-09,8.43776865e-28,4.04511537e-13,4.56151693e+14,4.79405817e+14,2.81670683e-16,1.28484559e-01,1.40620903e-09,4.56151693e+14,1.00000000e+00,1.00000000e+00
255,4.47925102e-16,2.01793047e-01,2.22912016e-09,8.43778974e-28,4.04512327e-13,4.50506226e+14,4.79405555e+14,4.47925102e-16,2.01793047e-01,2.22912016e-09,4.50506226e+14,1.00000000e+00,1.00000000e+00
256,2.83413945e-15,1.51356758e+00,1.47685653e-08,8.43779106e-28,4.04512391e-13,5.34048378e+14,4.79405556e+14,2.83413945e-15,1.51356758e+00,1.47685653e-08,5.34048378e+14,1.00000000e+00,1.00000000e+00
257,3.85542915e-16,1.66076451e-01,1.89731138e-09,8.43779714e-28,4.04512651e-13,4.30759961e+14,4.79405518e+14,3.85542915e-16,1.66076451e-01,1.89731138e-09,4.30759961e+14,1.00000000e+00,1.00000000e+00
258,2.04042118e-16,8.80306687e-02,1.00450600e-09,8.43781430e-28,4.04513386e-13,4.31433811e+14,4.79405413e+14,2.04042118e-16,8.80306687e-02,1.00450600e-09,4.31433811e+14,1.00000000e+00,1.00000000e+00
259,3.47590790e-16,1.78605609e-01,1.79156888e-09,8.43784111e-28,4.04514540e-13,5.13838728e+14,4.79405258e+14,3.47590790e-16,1.78605609e-01,1.79156888e-09,5.13838728e+14,1.00000000e+00,1.00000000e+00
260,3.78326966e-16,1.96848640e-01,1.95686389e-09,8.43787261e-28,4.04515862e-13,5.20313531e+14,4.79405036e+14,3.78326966e-16,1.96848640e-01,1.95686389e-09,5.20313531e+14,1.00000000e+00,1.00000000e+00
261,1.34437459e-15,6.85468306e-01,6.91430243e-09,8.43790971e-28,4.04517485e-13,5.09878950e+14,4.79404851e+14,1.34437459e-15,6.85468306e-01,6.91430243e-09,5.09878950e+14,1.00000000e+00,1.00000000e+00
262,3.12269547e-16,1.44468680e-01,1.56465614e-09,8.43793179e-28,4.04518435e-13,4.62640951e+14,4.79404723e+14,3.12269547e-16,1.44468680e-01,1.56465614e-09,4.62640951e+14,1.00000000e+00,1.00000000e+00
263,1.99275159e-16,9.03793182e-02,9.93398585e-10,8.43796518e-28,4.04519820e-13,4.53540314e+14,4.79404467e+14,1.99275159e-16,9.03793182e-02,9.93398585e-10,4.53540314e+14,1.00000000e+00,1.00000000e+00
264,4.82459533e-16,2.49775227e-01,2.49195938e-09,8.43799410e-28,4.04521019e-13,5.17712285e+14,4.79404245e+14,4.82459533e-16,2.49775227e-01,2.49195938e-09,5.17712285e+14,1.00000000e+00,1.00000000e+00
265,1.11561526e-15,5.91750312e-01,5.80207605e-09,8.43799313e-28,4.04520950e-13,5.30425080e+14,4.79404218e+14,1.11561526e-15,5.91750312e-01,5.80207605e-09,5.30425080e+14,1.00000000e+00,1.00000000e+00
266,3.24944191e-16,1.47661747e-01,1.62066997e-09,8.43799414e-28,4.04520958e-13,4.54421871e+14,4.79404170e+14,3.24944191e-16,1.47661747e-01,1.62066997e-09,4.54421871e+14,1.00000000e+00,1.00000000e+00
267,3.15722700e-16,1.53886883e-01,1.60390190e-09,8.43800340e-28,4.04521347e-13,4.87411527e+14,4.79404105e+14,3.15722700e-16,1.53886883e-01,1.60390190e-09,4.87411527e+14,1.00000000e+00,1.00000000e+00
268,5.12918563e-16,2.48486360e-01,2.60142217e-09,8.43802999e-28,4.04522523e-13,4.84455775e+14,4.79403989e+14,5.12918563e-16,2.48486360e-01,2.60142217e-09,4.84455775e+14,1.00000000e+00,1.00000000e+00
269,2.55211418e-15,1.38103873e+00,1.33496923e-08,8.43805228e-28,4.04523533e-13,5.41135166e+14,4.79403919e+14,2.55211418e-15,1.38103873e+00,1.33496923e-08,5.41135166e+14,1.00000000e+00,1.00000000e+00
270,5.55597312e-16,2.11857503e-01,2.65709246e-09,8.43806378e-28,4.04524096e-13,3.81314844e+14,4.79403933e+14,5.55597312e-16,2.11857503e-01,2.65709246e-09,3.81314844e+14,1.00000000e+00,1.00000000e+00
271,3.75287141e-16,1.48413880e-01,1.80967854e-09,8.43807831e-28,4.04524841e-13,3.95467535e+14,4.79403989e+14,3.75287141e-16,1.48413880e-01,1.80967854e-09,3.95467535e+14,1.00000000e+00,1.00000000e+00
272,5.81242494e-16,2.62684140e-01,2.89491141e-09,8.43809456e-28,4.04525721e-13,4.51935540e+14,4.79404109e+14,5.81242494e-16,2.62684140e-01,2.89491141e-09,4.51935540e+14,1.00000000e+00,1.00000000e+00
273,1.23276576e-15,6.49170874e-01,6.39810999e-09,8.43811137e-28,4.04526705e-13,5.26597099e+14,4.79404321e+14,1.23276576e-15,6.49170874e-01,6.39810999e-09,5.26597099e+14,1.00000000e+00,1.00000000e+00
274,7.55325368e-16,2.81792144e-01,3.59480801e-09,8.43811283e-28,4.04526893e-13,3.73073851e+14,4.79404461e+14,7.55325368e-16,2.81792144e-01,3.59480801e-09,3.73073851e+14,1.00000000e+00,1.00000000e+00
275,5.18679770e-16,1.94926751e-01,2.47253117e-09,8.43811551e-28,4.04527227e-13,3.75813291e+14,4.79404705e+14,5.18679770e-16,1.94926751e-01,2.47253117e-09,3.75813291e+14,1.00000000e+00,1.00000000e+00
276,1.17894599e-15,5.48859266e-01,5.91684614e-09,8.43811668e-28,4.04527401e-13,4.65550816e+14,4.79404843e+14,1.17894599e-15,5.48859266e-01,5.91684614e-09,4.65550816e+14,1.00000000e+00,1.00000000e+00
277,9.61251856e-16,4.10962666e-01,4.72174141e-09,8.43812582e-28,4.04527977e-13,4.27528606e+14,4.79405007e+14,9.61251856e-16,4.10962666e-01,4.72174141e-09,4.27528606e+14,1.00000000e+00,1.00000000e+00
278,7.49203269e-16,3.24814764e-01,3.69279414e-09,8.43813920e-28,4.04528910e-13,4.33546913e+14,4.79405353e+14,7.49203269e-16,3.24814764e-01,3.69279414e-09,4.33546913e+14,1.00000000e+00,1.00000000e+00
279,1.45056304e-15,7.36851398e-01,7.45269957e-09,8.43814438e-28,4.04529373e-13,5.07976129e+14,4.79405607e+14,1.45056304e-15,7.36851398e-01,7.45269957e-09,5.07976129e+14,1.00000000e+00,1.00000000e+00
280,8.85298123e-16,4.01945263e-01,4.41446183e-09,8.43813883e-28,4.04529139e-13,4.54022496e+14,4.79405645e+14,8.85298123e-16,4.01945263e-01,4.41446183e-09,4.54022496e+14,1.00000000e+00,1.00000000e+00
281,5.08619456e-16,2.22509348e-01,2.51257450e-09,8.43811779e-28,4.04528310e-13,4.37477067e+14,4.79405859e+14,5.08619456e-16,2.22509348e-01,2.51257450e-09,4.37477067e+14,1.00000000e+00,1.00000000e+00
282,5.65934086e-16,2.73954824e-01,2.86970264e-09,8.43810599e-28,4.04527951e-13,4.84075496e+14,4.79406103e+14,5.65934086e-16,2.73954824e-01,2.86970264e-09,4.84075496e+14,1.00000000e+00,1.00000000e+00
283,1.21343719e-15,6.03973761e-01,6.19953697e-09,8.43810061e-28,4.04527787e-13,4.97737969e+14,4.79406214e+14,1.21343719e-15,6.03973761e-01,6.19953697e-09,4.97737969e+14,1.00000000e+00,1.00000000e+00
284,5.86469739e-16,2.72236631e-01,2.94112028e-09,8.43808198e-28,4.04527224e-13,4.64195530e+14,4.79406605e+14,5.86469739e-16,2.72236631e-01,2.94112028e-09,4.64195530e+14,1.00000000e+00,1.00000000e+00
285,4.85082129e-16,2.17253306e-01,2.41044458e-09,8.43807105e-28,4.04526887e-13,4.47869120e+14,4.79406827e+14,4.85082129e-16,2.17253306e-01,2.41044458e-09,4.47869120e+14,1.00000000e+00,1.00000000e+00
286,6.52028427e-16,3.02491746e-01,3.26939781e-09,8.43804003e-28,4.04525832e-13,4.63924168e+14,4.79407340e+14,6.52028427e-16,3.02491746e-01,3.26939781e-09,4.63924168e+14,1.00000000e+00,1.00000000e+00
287,8.72472270e-16,3.73832122e-01,4.28796498e-09,8.43802113e-28,4.04525090e-13,4.28474502e+14,4.79407534e+14,8.72472270e-16,3.73832122e-01,4.28796498e-09,4.28474502e+14,1.00000000e+00,1.00000000e+00
288,9.59811455e-16,4.33357771e-01,4.77923092e-09,8.43801592e-28,4.04524877e-13,4.51503020e+14,4.79407577e+14,9.59811455e-16,4.33357771e-01,4.77923092e-09,4.51503020e+14,1.00000000e+00,1.00000000e+00
289,4.98187308e-16,2.24667236e-01,2.47989983e-09,8.43800441e-28,4.04524315e-13,4.50969409e+14,4.79407565e+14,4.98187308e-16,2.24667236e-01,2.47989983e-09,4.50969409e+14,1.00000000e+00,1.00000000e+00
290,4.19555748e-16,1.71252183e-01,2.03810628e-09,8.43799027e-28,4.04523721e-13,4.08175036e+14,4.79407665e+14,4.19555748e-16,1.71252183e-01,2.03810628e-09,4.08175036e+14,1.00000000e+00,1.00000000e+00
291,7.43663508e-16,3.28179468e-01,3.68166859e-09,8.43797366e-28,4.04523052e-13,4.41301024e+14,4.79407815e+14,7.43663508e-16,3.28179468e-01,3.68166859e-09,4.41301024e+14,1.00000000e+00,1.00000000e+00
292,4.53758718e-16,1.84758230e-01,2.20298056e-09,8.43795568e-28,4.04522294e-13,4.07172850e+14,4.79407939e+14,4.53758718e-16,1.84758230e-01,2.20298056e-09,4.07172850e+14,1.00000000e+00,1.00000000e+00
293,5.73042894e-16,2.61859536e-01,2.86215669e-09,8.43794357e-28,4.04521781e-13,4.56963237e+14,4.79408019e+14,5.73042894e-16,2.61859536e-01,2.86215669e-09,4.56963237e+14,1.00000000e+00,1.00000000e+00
294,9.31834245e-16,4.13444184e-01,4.61949127e-09,8.43794779e-28,4.04521894e-13,4.43688549e+14,4.79407914e+14,9.31834245e-16,4.13444184e-01,4.61949127e-09,4.43688549e+14,1.00000000e+00,1.00000000e+00
295,3.50464492e-16,1.34002290e-01,1.67708790e-09,8.43795634e-28,4.04522125e-13,3.82356254e+14,4.79407701e+14,3.50464492e-16,1.34002290e-01,1.67708790e-09,3.82356254e+14,1.00000000e+00,1.00000000e+00
296,2.77402704e-16,1.14925026e-01,1.35231833e-09,8.43796237e-28,4.04522312e-13,4.14289495e+14,4.79407580e+14,2.77402704e-16,1.14925026e-01,1.35231833e-09,4.14289495e+14,1.00000000e+00,1.00000000e+00
297,3.75427610e-16,1.76550653e-01,1.88914721e-09,8.43797824e-28,4.04522918e-13,4.70265500e+14,4.79407396e+14,3.75427610e-16,1.76550653e-01,1.88914721e-09,4.70265500e+14,1.00000000e+00,1.00000000e+00
298,6.31297176e-16,2.67081196e-01,3.09307684e-09,8.43798387e-28,4.04523183e-13,4.23067307e+14,4.79407391e+14,6.31297176e-16,2.67081196e-01,3.09307684e-09,4.23067307e+14,1.00000000e+00,1.00000000e+00
299,2.14879639e-16,9.14884638e-02,1.05444230e-09,8.43799103e-28,4.04523520e-13,4.25766091e+14,4.79407383e+14,2.14879639e-16,9.14884638e-02,1.05444230e-09,4.25766091e+14,1.00000000e+00,1.00000000e+00
300,2.00065595e-16,8.83228038e-02,9.90562835e-10,8.43801003e-28,4.04524349e-13,4.41469229e+14,4.79407286e+14,2.00065595e-16,8.83228038e-02,9.90562835e-10,4.41469229e+14,1.00000000e+00,1.00000000e+00
301,2.99134256e-16,1.36979067e-01,1.49487674e-09,8.43805157e-28,4.04526080e-13,4.57918358e+14,4.79406978e+14,2.99134256e-16,1.36979067e-01,1.49487674e-09,4.57918358e+14,1.00000000e+00,1.00000000e+00
302,9.27040174e-16,4.57764079e-01,4.72604764e-09,8.43806505e-28,4.04526612e-13,4.93790983e+14,4.79406842e+14,9.27040174e-16,4.57764079e-01,4.72604764e-09,4.93790983e+14,1.00000000e+00,1.00000000e+00
303,2.22213069e-16,9.22209527e-02,1.08372290e-09,8.43808299e-28,4.04527300e-13,4.15011381e+14,4.79406638e+14,2.22213069e-16,9.22209527e-02,1.08372290e-09,4.15011381e+14,1.00000000e+00,1.00000000e+00
304,1.80761808e-16,7.78087996e-02,8.89396955e-10,8.43810371e-28,4.04528104e-13,4.30449331e+14,4.79406414e+14,1.80761808e-16,7.78087996e-02,8.89396955e-10,4.30449331e+14,1.00000000e+00,1.00000000e+00
305,2.52322380e-16,1.11542042e-01,1.24971553e-09,8.43815097e-28,4.04529930e-13,4.42061628e+14,4.79405893e+14,2.52322380e-16,1.11542042e-01,1.24971553e-09,4.42061628e+14,1.00000000e+00,1.00000000e+00
306,7.33275116e-16,4.00216941e-01,3.84522702e-09,8.43820610e-28,4.04532039e-13,5.45793704e+14,4.79405260e+14,7.33275116e-16,4.00216941e-01,3.84522702e-09,5.45793704e+14,1.00000000e+00,1.00000000e+00
307,5.65489687e-16,2.50938497e-01,2.80347277e-09,8.43820346e-28,4.04531888e-13,4.43754330e+14,4.79405231e+14,5.65489687e-16,2.50938497e-01,2.80347277e-09,4.43754330e+14,1.00000000e+00,1.00000000e+00
308,1.99407909e-16,7.83966967e-02,9.60270147e-10,8.43820135e-28,4.04531668e-13,3.93147379e+14,4.79405090e+14,1.99407909e-16,7.83966967e-02,9.60270147e-10,3.93147379e+14,1.00000000e+00,1.00000000e+00
309,3.06363823e-16,1.32846500e-01,1.51012120e-09,8.43821078e-28,4.04531826e-13,4.33623327e+14,4.79404742e+14,3.06363823e-16,1.32846500e-01,1.51012120e-09,4.33623327e+14,1.00000000e+00,1.00000000e+00
310,5.42133878e-16,2.51440073e-01,2.71817167e-09,8.43823657e-28,4.04532234e-13,4.63797013e+14,4.79403760e+14,5.42133878e-16,2.51440073e-01,2.71817167e-09,4.63797013e+14,1.00000000e+00,1.00000000e+00
311,5.58664410e-16,2.35371126e-01,2.73445443e-09,8.43826117e-28,4.04532608e-13,4.21310400e+14,4.79402805e+14,5.58664410e-16,2.35371126e-01,2.73445443e-09,4.21310400e+14,1.00000000e+00,1.00000000e+00
312,1.06437905e-15,5.40086052e-01,5.46690018e-09,8.43827745e-28,4.04532924e-13,5.07418906e+14,4.79402255e+14,1.06437905e-15,5.40086052e-01,5.46690018e-09,5.07418906e+14,1.00000000e+00,1.00000000e+00
313,4.14616468e-16,1.86895622e-01,2.06366213e-09,8.43829052e-28,4.04533064e-13,4.50767483e+14,4.79401678e+14,4.14616468e-16,1.86895622e-01,2.06366213e-09,4.50767483e+14,1.00000000e+00,1.00000000e+00
314,3.62275104e-16,1.51277773e-01,1.76940697e-09,8.43829862e-28,4.04532969e-13,4.17577060e+14,4.79401106e+14,3.62275104e-16,1.51277773e-01,1.76940697e-09,4.17577060e+14,1.00000000e+00,1.00000000e+00
315,5.63230421e-16,2.48323782e-01,2.78774878e-09,8.43831667e-28,4.04532997e-13,4.40891992e+14,4.79400114e+14,5.63230421e-16,2.48323782e-01,2.78774878e-09,4.40891992e+14,1.00000000e+00,1.00000000e+00
316,5.20429459e-16,2.33882181e-01,2.58832944e-09,8.43832624e-28,4.04533076e-13,4.49402272e+14,4.79399664e+14,5.20429459e-16,2.33882181e-01,2.58832944e-09,4.49402272e+14,1.00000000e+00,1.00000000e+00
317,3.97987858e-16,1.67795451e-01,1.94833646e-09,8.43833991e-28,4.04533385e-13,4.21609473e+14,4.79399252e+14,3.97987858e-16,1.67795451e-01,1.94833646e-09,4.21609473e+14,1.00000000e+00,1.00000000e+00
318,4.03648984e-16,1.76324639e-01,1.99328490e-09,8.43836733e-28,4.04534301e-13,4.36826663e+14,4.79398780e+14,4.03648984e-16,1.76324639e-01,1.99328490e-09,4.36826663e+14,1.00000000e+00,1.00000000e+00
319,5.17236751e-16,2.28918653e-01,2.56254967e-09,8.43840977e-28,4.04535749e-13,4.42580021e+14,4.79398086e+14,5.17236751e-16,2.28918653e-01,2.56254967e-09,4.42580021e+14,1.00000000e+00,1.00000000e+00
320,5.95724732e-16,2.55226140e-01,2.92775079e-09,8.43844400e-28,4.04536959e-13,4.28429652e+14,4.79397575e+14,5.95724732e-16,2.55226140e-01,2.92775079e-09,4.28429652e+14,1.00000000e+00,1.00000000e+00
321,3.71291704e-16,1.50673065e-01,1.80118438e-09,8.43846470e-28,4.04537679e-13,4.05807788e+14,4.79397252e+14,3.71291704e-16,1.50673065e-01,1.80118438e-09,4.05807788e+14,1.00000000e+00,1.00000000e+00
322,3.19606882e-16,1.40587904e-01,1.58100717e-09,8.43849330e-28,4.04538661e-13,4.39877587e+14,4.79396791e+14,3.19606882e-16,1.40587904e-01,1.58100717e-09,4.39877587e+14,1.00000000e+00,1.00000000e+00
323,6.20657574e-16,2.89540424e-01,3.11659423e-09,8.43851269e-28,4.04539290e-13,4.66505907e+14,4.79396435e+14,6.20657574e-16,2.89540424e-01,3.11659423e-09,4.66505907e+14,1.00000000e+00,1.00000000e+00
324,3.06792841e-16,1.20834166e-01,1.47800929e-09,8.43852105e-28,4.04539533e-13,3.93862406e+14,4.79396248e+14,3.06792841e-16,1.20834166e-01,1.47800929e-09,3.93862406e+14,1.00000000e+00,1.00000000e+00
325,2.37426263e-16,1.01178421e-01,1.16533507e-09,8.43853639e-28,4.04539941e-13,4.26146709e+14,4.79395860e+14,2.37426263e-16,1.01178421e-01,1.16533507e-09,4.26146709e+14,1.00000000e+00,1.00000000e+00
326,5.36793964e-16,2.51296467e-01,2.69794430e-09,8.43855002e-28,4.04540226e-13,4.68143242e+14,4.79395423e+14,5.36793964e-16,2.51296467e-01,2.69794430e-09,4.68143242e+14,1.00000000e+00,1.00000000e+00
327,5.90597795e-16,2.64034277e-01,2.93343123e-09,8.43855307e-28,4.04540189e-13,4.47062754e+14,4.79395207e+14,5.90597795e-16,2.64034277e-01,2.93343123e-09,4.47062754e+14,1.00000000e+00,1.00000000e+00
328,2.99064418e-16,1.18471104e-01,1.44268716e-09,8.43855358e-28,4.04539827e-13,3.96139081e+14,4.79394749e+14,2.99064418e-16,1.18471104e-01,1.44268716e-09,3.96139081e+14,1.00000000e+00,1.00000000e+00
329,2.95528574e-16,1.22372248e-01,1.44050631e-09,8.43855156e-28,4.04539406e-13,4.14079242e+14,4.79394364e+14,2.95528574e-16,1.22372248e-01,1.44050631e-09,4.14079242e+14,1.00000000e+00,1.00000000e+00
330,4.51799153e-16,2.15837880e-01,2.28291008e-09,8.43854379e-28,4.04538697e-13,4.77729714e+14,4.79393965e+14,4.51799153e-16,2.15837880e-01,2.28291008e-09,4.77729714e+14,1.00000000e+00,1.00000000e+00
331,2.54293217e-16,1.14346971e-01,1.26490243e-09,8.43852390e-28,4.04537419e-13,4.49665831e+14,4.79393580e+14,2.54293217e-16,1.14346971e-01,1.26490243e-09,4.49665831e+14,1.00000000e+00,1.00000000e+00
332,5.84253308e-16,2.88083488e-01,2.97735547e-09,8.43851152e-28,4.04536753e-13,4.93079772e+14,4.79393495e+14,5.84253308e-16,2.88083488e-01,2.97735547e-09,4.93079772e+14,1.00000000e+00,1.00000000e+00
333,2.14663769e-16,9.24132952e-02,1.05623581e-09,8.43850094e-28,4.04536228e-13,4.30502528e+14,4.79393473e+14,2.14663769e-16,9.24132952e-02,1.05623581e-09,4.30502528e+14,1.00000000e+00,1.00000000e+00
334,1.60247066e-16,6.92737159e-02,7.89287930e-10,8.43847670e-28,4.04534949e-13,4.32293192e+14,4.79393336e+14,1.60247066e-16,6.92737159e-02,7.89287930e-10,4.32293192e+14,1.00000000e+00,1.00000000e+00
335,2.30000075e-16,9.90835191e-02,1.13188740e-09,8.43844870e-28,4.04533229e-13,4.30797768e+14,4.79392888e+14,2.30000075e-16,9.90835191e-02,1.13188740e-09,4.30797768e+14,1.00000000e+00,1.00000000e+00
336,1.12521842e-15,6.05951312e-01,5.87757348e-09,8.43845174e-28,4.04533372e-13,5.38518833e+14,4.79392884e+14,1.12521842e-15,6.05951312e-01,5.87757348e-09,5.38518833e+14,1.00000000e+00,1.00000000e+00
337,1.67013052e-16,7.39394789e-02,8.27498017e-10,8.43844955e-28,4.04533147e-13,4.42716770e+14,4.79392742e+14,1.67013052e-16,7.39394789e-02,8.27498017e-10,4.42716770e+14,1.00000000e+00,1.00000000e+00
338,8.64439937e-17,3.81652597e-02,4.28008791e-10,8.43843937e-28,4.04532393e-13,4.41502735e+14,4.79392427e+14,8.64439937e-17,3.81652597e-02,4.28008791e-10,4.41502735e+14,1.00000000e+00,1.00000000e+00
339,1.58811891e-16,8.14602102e-02,8.18153149e-10,8.43842509e-28,4.04531454e-13,5.12935206e+14,4.79392126e+14,1.58811891e-16,8.14602102e-02,8.18153149e-10,5.12935206e+14,1.00000000e+00,1.00000000e+00
340,1.63543562e-16,8.58125797e-02,8.47931512e-10,8.43841412e-28,4.04530682e-13,5.24707782e+14,4.79391834e+14,1.63543562e-16,8.58125797e-02,8.47931512e-10,5.24707782e+14,1.00000000e+00,1.00000000e+00
341,4.92631999e-16,2.54039052e-01,2.54168825e-09,8.43839730e-28,4.04529658e-13,5.15677122e+14,4.79391575e+14,4.92631999e-16,2.54039052e-01,2.54168825e-09,5.15677122e+14,1.00000000e+00,1.00000000e+00
342,1.06211329e-16,5.05239916e-02,5.36071601e-10,8.43839103e-28,4.04529246e-13,4.75693056e+14,4.79391444e+14,1.06211329e-16,5.05239916e-02,5.36071601e-10,4.75693056e+14,1.00000000e+00,1.00000000e+00
343,7.49757636e-17,3.49084960e-02,3.76295042e-10,8.43838318e-28,4.04528699e-13,4.65597072e+14,4.79391242e+14,7.49757636e-17,3.49084960e-02,3.76295042e-10,4.65597072e+14,1.00000000e+00,1.00000000e+00
344,2.23822579e-16,1.14980203e-01,1.15355693e-09,8.43838095e-28,4.04528442e-13,5.13711367e+14,4.79391063e+14,2.23822579e-16,1.14980203e-01,1.15355693e-09,5.13711367e+14,1.00000000e+00,1.00000000e+00
345,1.92915583e-16,9.03330137e-02,9.69658736e-10,8.43837903e-28,4.04528241e-13,4.68251513e+14,4.79390935e+14,1.92915583e-16,9.03330137e-02,9.69658736e-10,4.68251513e+14,1.00000000e+00,1.00000000e+00
346,9.53479043e-17,4.40366344e-02,4.77538675e-10,8.43837209e-28,4.04527645e-13,4.61852148e+14,4.79390622e+14,9.53479043e-17,4.40366344e-02,4.77538675e-10,4.61852148e+14,1.00000000e+00,1.00000000e+00
347,1.30943159e-16,6.35454445e-02,6.64424582e-10,8.43836410e-28,4.04527091e-13,4.85290296e+14,4.79390420e+14,1.30943159e-16,6.35454445e-02,6.64424582e-10,4.85290296e+14,1.00000000e+00,1.00000000e+00
348,1.92025564e-16,9.46430143e-02,9.78447695e-10,8.43835758e-28,4.04526690e-13,4.92866744e+14,4.79390315e+14,1.92025564e-16,9.46430143e-02,9.78447695e-10,4.92866744e+14,1.00000000e+00,1.00000000e+00
